gene_name,gene_id_x,transcript_id,biotype,gene_id_y,exon_coverage,CDS_coverage
FOXO6,ENSG00000204060,ENST00000372591,transcript,ENSG00000204060,4.637224265,11.26121607
NBPF15,ENSG00000243452,ENST00000442702,transcript,ENSG00000243452,4.640513342,12.08735032
NHLH1,ENSG00000171786,ENST00000302101,transcript,ENSG00000171786,4.672267016,45.15158647
TCF15,ENSG00000125878,ENST00000246080,transcript,ENSG00000125878,4.678471152,15.05768072
IER5L,ENSG00000188483,ENST00000372491,transcript,ENSG00000188483,4.687531516,14.1184947
KIAA0087,ENSG00000122548,ENST00000242109,transcript,ENSG00000122548,4.688777701,22.35230838
NKX2-4,ENSG00000125816,ENST00000351817,transcript,ENSG00000125816,4.692172569,12.76030012
PCED1B,ENSG00000179715,ENST00000546455,transcript,ENSG00000179715,4.696372369,55.3149811
ZNF579,ENSG00000218891,ENST00000325421,transcript,ENSG00000218891,4.697331382,10.91462217
TCEB3CL,ENSG00000234298,ENST00000451265,transcript,ENSG00000234298,4.699525602,5.384934292
ANKRD34C,ENSG00000235711,ENST00000421388,transcript,ENSG00000235711,4.704533122,38.90980498
TPGS1,ENSG00000141933,ENST00000359315,transcript,ENSG00000141933,4.729892861,9.074989119
AL079342.1,ENSG00000203863,ENST00000369474,transcript,ENSG00000203863,4.790227049,22.79803241
GNG11,ENSG00000127920,ENST00000248564,transcript,ENSG00000127920,4.798876851,37.26946672
RMI2,ENSG00000175643,ENST00000312499,transcript,ENSG00000175643,4.814657236,35.3629235
LPAR4,ENSG00000147145,ENST00000435339,transcript,ENSG00000147145,4.836466698,57.21972359
NRGN,ENSG00000154146,ENST00000284292,transcript,ENSG00000154146,4.843170199,15.19727845
TMEM88B,ENSG00000205116,ENST00000378821,transcript,ENSG00000205116,4.922143351,4.920911741
MRC1,ENSG00000120586,ENST00000239761,transcript,ENSG00000120586,4.92789703,4.792003906
DHRS4-AS1,ENSG00000197775,ENST00000354854,transcript,ENSG00000197775,4.960366667,24.42251282
AL391152.1,ENSG00000212928,ENST00000391612,transcript,ENSG00000212928,4.966245726,29.54116667
ANXA2R,ENSG00000177721,ENST00000314890,transcript,ENSG00000177721,4.974986786,66.27517962
LRRC10B,ENSG00000204950,ENST00000378075,transcript,ENSG00000204950,4.983651425,12.14666176
GAPT,ENSG00000175857,ENST00000396776,transcript,ENSG00000175857,5.005923957,67.76186846
USP17L18,ENSG00000250844,ENST00000504209,transcript,ENSG00000250844,5.016569272,5.024462006
SPRY3,ENSG00000168939,ENST00000302805,transcript,ENSG00000168939,5.021983264,93.4067662
AL109927.1,ENSG00000268552,ENST00000601459,transcript,ENSG00000268552,5.074947368,5.001164881
GOLGA8Q,ENSG00000178115,ENST00000562783,transcript,ENSG00000178115,5.088251415,5.408106032
AC097381.1,ENSG00000228919,ENST00000429019,transcript,ENSG00000228919,5.1053669,4.857559006
GOLGA8F,ENSG00000153684,ENST00000532622,transcript,ENSG00000153684,5.112666482,8.909830275
AC012493.2,ENSG00000269383,ENST00000595083,transcript,ENSG00000269383,5.144545545,5.168314
ACTL10,ENSG00000182584,ENST00000330271,transcript,ENSG00000182584,5.149332659,39.17145306
RP11-297M9.1,ENSG00000260362,ENST00000561538,transcript,ENSG00000260362,5.180820444,12.31408549
COLCA2,ENSG00000214290,ENST00000398035,transcript,ENSG00000214290,5.206044097,25.26784408
C2CD4D,ENSG00000225556,ENST00000454109,transcript,ENSG00000225556,5.215632304,12.62625126
SERTM1,ENSG00000180440,ENST00000315190,transcript,ENSG00000180440,5.21637287,81.96792835
C1QTNF1-AS1,ENSG00000265096,ENST00000581579,transcript,ENSG00000265096,5.221672542,23.924859
KLLN,ENSG00000227268,ENST00000445946,transcript,ENSG00000227268,5.222620809,38.69928277
LL22NC03-75H12.2,ENSG00000218357,ENST00000405369,transcript,ENSG00000218357,5.23512345,17.75457303
DCAF16,ENSG00000163257,ENST00000382247,transcript,ENSG00000163257,5.246241047,87.52855093
GTF2H2,ENSG00000145736,ENST00000330280,transcript,ENSG00000145736,5.25471263,5.906896376
FRAT2,ENSG00000181274,ENST00000371019,transcript,ENSG00000181274,5.262471007,15.48058498
ZNF865,ENSG00000261221,ENST00000568956,transcript,ENSG00000261221,5.266913673,11.99736221
OXTR,ENSG00000180914,ENST00000316793,transcript,ENSG00000180914,5.318677024,32.80542967
MGC10955,ENSG00000217702,ENST00000401851,transcript,ENSG00000217702,5.340705309,30.7566129
AL583828.1,ENSG00000187461,ENST00000558378,transcript,ENSG00000187461,5.354236204,35.91241665
MTRNR2L9,ENSG00000255633,ENST00000544932,transcript,ENSG00000255633,5.361793169,18.48079167
SMIM6,ENSG00000259120,ENST00000579469,transcript,ENSG00000259120,5.368564949,29.07191398
SPATA31A3,ENSG00000147926,ENST00000356699,transcript,ENSG00000147926,5.386175561,3.320850209
KCTD11,ENSG00000213859,ENST00000333751,transcript,ENSG00000213859,5.389859609,65.19017529
CLDN4,ENSG00000189143,ENST00000435050,transcript,ENSG00000189143,5.419364684,66.3079362
C22orf26,ENSG00000182257,ENST00000396008,transcript,ENSG00000182257,5.419512777,12.87695239
MRP63,ENSG00000173141,ENST00000309594,transcript,ENSG00000173141,5.420057754,68.46018954
NPIPA1,ENSG00000183426,ENST00000328085,transcript,ENSG00000183426,5.435548,7.51294555
NBPF12,ENSG00000186275,ENST00000442909,transcript,ENSG00000186275,5.466233715,7.268195411
GPR160,ENSG00000173890,ENST00000355897,transcript,ENSG00000173890,5.484310491,43.04309706
PCSK1N,ENSG00000102109,ENST00000218230,transcript,ENSG00000102109,5.484588112,6.776981786
RP11-247C2.2,ENSG00000248540,ENST00000514871,transcript,ENSG00000248540,5.4868542,29.86513982
KLF16,ENSG00000129911,ENST00000250916,transcript,ENSG00000129911,5.489147428,18.42574891
TMEM257,ENSG00000221870,ENST00000408967,transcript,ENSG00000221870,5.499120197,36.36405105
KCNE4,ENSG00000152049,ENST00000604125,transcript,ENSG00000152049,5.50207774,51.55107561
hsa-mir-150,ENSG00000268000,ENST00000602157,transcript,ENSG00000268000,5.509263161,3.506608797
ADAMTSL4-AS1,ENSG00000203804,ENST00000369035,transcript,ENSG00000203804,5.512509592,6.299804393
ZNF600,ENSG00000189190,ENST00000338230,transcript,ENSG00000189190,5.530200671,89.20976824
GOLGA8A,ENSG00000175265,ENST00000360553,transcript,ENSG00000175265,5.561088441,10.84559715
GOLGA6L1,ENSG00000197414,ENST00000316397,transcript,ENSG00000197414,5.587811336,5.604640965
NPIPB7,ENSG00000233232,ENST00000452313,transcript,ENSG00000233232,5.602181035,8.958983076
NAIP,ENSG00000249437,ENST00000517649,transcript,ENSG00000249437,5.642927147,6.265198716
SPATA31A7,ENSG00000234734,ENST00000355045,transcript,ENSG00000234734,5.643730974,9.14280527
NPIPB4,ENSG00000185864,ENST00000415645,transcript,ENSG00000185864,5.659905342,6.459563757
GDF7,ENSG00000143869,ENST00000272224,transcript,ENSG00000143869,5.680506956,17.26875605
C8orf17,ENSG00000250733,ENST00000507535,transcript,ENSG00000250733,5.681868468,45.80315825
TOR4A,ENSG00000198113,ENST00000357503,transcript,ENSG00000198113,5.689371171,34.67741875
FAM27E1,ENSG00000237198,ENST00000377525,transcript,ENSG00000237198,5.701724981,17.32538386
AL033381.1,ENSG00000176515,ENST00000314040,transcript,ENSG00000176515,5.704397086,41.75759341
CTAGE15,ENSG00000271079,ENST00000420911,transcript,ENSG00000271079,5.709039625,6.298713241
GPR88,ENSG00000181656,ENST00000315033,transcript,ENSG00000181656,5.734554374,29.93124023
SPIN4,ENSG00000186767,ENST00000335144,transcript,ENSG00000186767,5.754661722,60.19065052
TIFAB,ENSG00000255833,ENST00000537858,transcript,ENSG00000255833,5.767877588,75.4333254
NKX1-1,ENSG00000235608,ENST00000422806,transcript,ENSG00000235608,5.77938472,5.781285092
CYSLTR1,ENSG00000173198,ENST00000373304,transcript,ENSG00000173198,5.782659416,50.87552819
PRAMEF16,ENSG00000204488,ENST00000376121,transcript,ENSG00000204488,5.799414887,6.808451237
PLN,ENSG00000198523,ENST00000357525,transcript,ENSG00000198523,5.80174213,88.87078205
C15orf65,ENSG00000261652,ENST00000569691,transcript,ENSG00000261652,5.802138071,22.42199354
PRND,ENSG00000171864,ENST00000305817,transcript,ENSG00000171864,5.833675255,80.05262121
RPSAP58,ENSG00000205246,ENST00000496398,transcript,ENSG00000205246,5.856671518,40.15227909
SDIM1,ENSG00000256391,ENST00000545867,transcript,ENSG00000256391,5.876052922,29.57574886
RP11-429E11.3,ENSG00000179253,ENST00000317652,transcript,ENSG00000179253,5.876603934,47.22699286
CENPBD1,ENSG00000177946,ENST00000314994,transcript,ENSG00000177946,5.902974583,51.59950624
AC008394.1,ENSG00000233828,ENST00000445770,transcript,ENSG00000233828,5.90316659,13.24900745
SOCS1,ENSG00000185338,ENST00000332029,transcript,ENSG00000185338,5.908158141,20.01595229
NANP,ENSG00000170191,ENST00000304788,transcript,ENSG00000170191,5.910980898,56.9460842
CT45A1,ENSG00000232478,ENST00000497301,transcript,ENSG00000232478,5.962402743,21.40186969
AL133373.1,ENSG00000268657,ENST00000596306,transcript,ENSG00000268657,5.96605131,32.64030856
CAMK2N1,ENSG00000162545,ENST00000375078,transcript,ENSG00000162545,5.988476853,45.17664348
IL17D,ENSG00000172458,ENST00000304920,transcript,ENSG00000172458,6.013040627,30.91145502
NRARP,ENSG00000198435,ENST00000356628,transcript,ENSG00000198435,6.041465666,42.97310526
FKRP,ENSG00000181027,ENST00000318584,transcript,ENSG00000181027,6.063545503,30.28825282
RP11-105C20.2,ENSG00000260240,ENST00000564533,transcript,ENSG00000260240,6.079894458,11.84948947
RP11-126K1.2,ENSG00000232671,ENST00000447795,transcript,ENSG00000232671,6.091912381,21.95586368
GPR4,ENSG00000177464,ENST00000323040,transcript,ENSG00000177464,6.104448449,62.99608103
GJA3,ENSG00000121743,ENST00000241125,transcript,ENSG00000121743,6.123386755,46.22411418
AL020996.1,ENSG00000223474,ENST00000536896,transcript,ENSG00000223474,6.123412568,16.51668472
AC011294.3,ENSG00000233539,ENST00000451905,transcript,ENSG00000233539,6.12569508,12.78914231
F8A1,ENSG00000197932,ENST00000369446,transcript,ENSG00000197932,6.130909372,2.356396866
AC117834.1,ENSG00000212999,ENST00000391681,transcript,ENSG00000212999,6.145448115,50.10881221
SMIM10,ENSG00000184785,ENST00000330288,transcript,ENSG00000184785,6.151746415,31.801249
SULT1A4,ENSG00000213648,ENST00000395400,transcript,ENSG00000213648,6.155465046,5.811889291
MMP23B,ENSG00000189409,ENST00000356026,transcript,ENSG00000189409,6.214004399,5.49066034
AHDC1,ENSG00000126705,ENST00000374011,transcript,ENSG00000126705,6.248553395,61.45065415
PTPN20B,ENSG00000183675,ENST00000374233,transcript,ENSG00000183675,6.251571563,5.982994145
RP11-180C1.1,ENSG00000250038,ENST00000507759,transcript,ENSG00000250038,6.253927914,15.6442764
DLEU2L,ENSG00000116652,ENST00000371086,transcript,ENSG00000116652,6.276459096,15.71634848
CEBPD,ENSG00000221869,ENST00000408965,transcript,ENSG00000221869,6.286603406,15.78958033
C18orf42,ENSG00000231824,ENST00000434239,transcript,ENSG00000231824,6.289994247,34.67409457
MAGEB3,ENSG00000198798,ENST00000361644,transcript,ENSG00000198798,6.297483344,47.30872929
NBPF4,ENSG00000196427,ENST00000415641,transcript,ENSG00000196427,6.298767544,8.28052461
CASC10,ENSG00000204682,ENST00000377113,transcript,ENSG00000204682,6.319184887,35.42666039
ARMCX6,ENSG00000198960,ENST00000539247,transcript,ENSG00000198960,6.325019819,44.51413533
PRAMEF19,ENSG00000204480,ENST00000540591,transcript,ENSG00000204480,6.336306432,8.63924179
TMPPE,ENSG00000188167,ENST00000342462,transcript,ENSG00000188167,6.337295179,70.44534932
ANKRD20A4,ENSG00000172014,ENST00000357336,transcript,ENSG00000172014,6.342488421,10.14346475
NUPR1L,ENSG00000185290,ENST00000329309,transcript,ENSG00000185290,6.345900259,16.21748316
RAP2B,ENSG00000181467,ENST00000323534,transcript,ENSG00000181467,6.360137726,68.2124918
B3GNT9,ENSG00000237172,ENST00000449549,transcript,ENSG00000237172,6.374432587,26.36256973
AL355390.1,ENSG00000177596,ENST00000325811,transcript,ENSG00000177596,6.379556862,29.31941652
ATF5,ENSG00000169136,ENST00000423777,transcript,ENSG00000169136,6.409810271,34.23010786
LL22NC03-63E9.3,ENSG00000220891,ENST00000407120,transcript,ENSG00000220891,6.425819722,14.81961719
C9orf16,ENSG00000171159,ENST00000372994,transcript,ENSG00000171159,6.441807995,13.31271817
ANKRD34B,ENSG00000189127,ENST00000338682,transcript,ENSG00000189127,6.447953726,57.44651877
HEXIM1,ENSG00000186834,ENST00000332499,transcript,ENSG00000186834,6.470562452,80.66345961
RNF152,ENSG00000176641,ENST00000312828,transcript,ENSG00000176641,6.47967019,76.15038623
CTD-2021H9.3,ENSG00000258053,ENST00000549357,transcript,ENSG00000258053,6.482243147,18.71387928
TDRD15,ENSG00000218819,ENST00000405799,transcript,ENSG00000218819,6.488685395,25.97426051
TBC1D3F,ENSG00000185128,ENST00000327454,transcript,ENSG00000185128,6.496877264,6.636582336
DKFZP779J2370,ENSG00000214397,ENST00000378904,transcript,ENSG00000214397,6.511297267,32.38411959
MID1IP1,ENSG00000165175,ENST00000336949,transcript,ENSG00000165175,6.528578189,38.37125137
TRIQK,ENSG00000205133,ENST00000521988,transcript,ENSG00000205133,6.559656326,19.29969952
TMEM100,ENSG00000166292,ENST00000575734,transcript,ENSG00000166292,6.585196833,75.17142309
BOP1,ENSG00000170727,ENST00000307404,transcript,ENSG00000170727,6.58541082,6.889540554
GOLGA6L6,ENSG00000215405,ENST00000427390,transcript,ENSG00000215405,6.624844533,7.453532936
FAM46D,ENSG00000174016,ENST00000538312,transcript,ENSG00000174016,6.625851971,62.21881405
PRR9,ENSG00000203783,ENST00000368744,transcript,ENSG00000203783,6.661525147,41.83974138
ARHGEF35,ENSG00000213214,ENST00000378115,transcript,ENSG00000213214,6.689193629,17.14029621
RP11-706O15.1,ENSG00000205664,ENST00000425492,transcript,ENSG00000205664,6.693399689,19.1864042
UBE2QL1,ENSG00000215218,ENST00000399816,transcript,ENSG00000215218,6.694481123,20.26928204
HIGD2B,ENSG00000175202,ENST00000311755,transcript,ENSG00000175202,6.719004751,53.5051478
ZNF260,ENSG00000254004,ENST00000523638,transcript,ENSG00000254004,6.760151684,86.18390453
RP11-480I12.4,ENSG00000184774,ENST00000330493,transcript,ENSG00000184774,6.780209216,51.64197724
GOLGA8O,ENSG00000206127,ENST00000509311,transcript,ENSG00000206127,6.79184831,6.355193322
AL359878.1,ENSG00000205740,ENST00000381466,transcript,ENSG00000205740,6.796126021,51.46007692
GNG12,ENSG00000172380,ENST00000370982,transcript,ENSG00000172380,6.807546281,57.11310281
FAM211A,ENSG00000181350,ENST00000470794,transcript,ENSG00000181350,6.823407316,37.8811435
CRCT1,ENSG00000169509,ENST00000368790,transcript,ENSG00000169509,6.889345378,26.80725253
ABHD13,ENSG00000139826,ENST00000375898,transcript,ENSG00000139826,6.889444335,67.21991395
FOXJ1,ENSG00000129654,ENST00000322957,transcript,ENSG00000129654,6.894661079,29.34683224
C9orf38,ENSG00000215066,ENST00000355513,transcript,ENSG00000215066,6.896185642,47.39949153
VMAC,ENSG00000187650,ENST00000339485,transcript,ENSG00000187650,6.903748368,19.48262369
SULT1A3,ENSG00000261052,ENST00000395137,transcript,ENSG00000261052,6.904019252,5.918224598
FAM163B,ENSG00000196990,ENST00000496132,transcript,ENSG00000196990,6.908186112,9.66497394
FAM110D,ENSG00000197245,ENST00000374268,transcript,ENSG00000197245,6.916743814,22.99774872
AC015989.2,ENSG00000269630,ENST00000593319,transcript,ENSG00000269630,6.956333625,7.014951732
MBLAC1,ENSG00000214309,ENST00000398075,transcript,ENSG00000214309,6.975876079,20.70992456
MARCKS,ENSG00000155130,ENST00000368635,transcript,ENSG00000155130,7.000174923,26.42095241
AL162407.1,ENSG00000234631,ENST00000451472,transcript,ENSG00000234631,7.007545455,41.19215989
CCL3L1,ENSG00000205021,ENST00000422211,transcript,ENSG00000205021,7.008845253,13.40972182
AL645730.2,ENSG00000227839,ENST00000448346,transcript,ENSG00000227839,7.027803714,36.34260125
CASP16,ENSG00000228146,ENST00000428155,transcript,ENSG00000228146,7.038360186,20.81576613
AP001885.1,ENSG00000179038,ENST00000444002,transcript,ENSG00000179038,7.050358974,25.45545421
DKFZP434O1614,ENSG00000258729,ENST00000554299,transcript,ENSG00000258729,7.05763969,27.98330971
LYRM5,ENSG00000205707,ENST00000381356,transcript,ENSG00000205707,7.069995652,23.35773833
ARMCX5,ENSG00000125962,ENST00000604957,transcript,ENSG00000125962,7.089489896,58.96265782
AC022498.1,ENSG00000213132,ENST00000392468,transcript,ENSG00000213132,7.093835538,39.34653226
ZNF71,ENSG00000197951,ENST00000328070,transcript,ENSG00000197951,7.104126291,59.3254058
ANKRD20A1,ENSG00000196774,ENST00000377477,transcript,ENSG00000196774,7.114871022,8.45068258
PABPC4L,ENSG00000254535,ENST00000529122,transcript,ENSG00000254535,7.129621209,52.23977214
RP11-830F9.6,ENSG00000205018,ENST00000378347,transcript,ENSG00000205018,7.13796428,24.00355642
RP11-552I14.1,ENSG00000257860,ENST00000547418,transcript,ENSG00000257860,7.145940377,22.63115299
AC090186.1,ENSG00000232941,ENST00000415643,transcript,ENSG00000232941,7.146784764,36.65286022
SOCS4,ENSG00000180008,ENST00000395472,transcript,ENSG00000180008,7.150231315,83.33363712
BEX4,ENSG00000102409,ENST00000372695,transcript,ENSG00000102409,7.16871279,44.37618333
IRS2,ENSG00000185950,ENST00000375856,transcript,ENSG00000185950,7.178469855,48.32633049
PRR15,ENSG00000176532,ENST00000319694,transcript,ENSG00000176532,7.181829352,34.41320125
C19orf48,ENSG00000167747,ENST00000598463,transcript,ENSG00000167747,7.188167735,66.01316364
DEFB104B,ENSG00000177023,ENST00000316169,transcript,ENSG00000177023,7.18945201,7.632805216
RP11-276H1.3,ENSG00000175604,ENST00000312019,transcript,ENSG00000175604,7.199830033,22.82662417
DIRAS2,ENSG00000165023,ENST00000375765,transcript,ENSG00000165023,7.208846478,88.67374037
GPR22,ENSG00000172209,ENST00000304402,transcript,ENSG00000172209,7.214066796,61.81292456
KCNE1L,ENSG00000176076,ENST00000372101,transcript,ENSG00000176076,7.244917474,44.09828263
RGPD8,ENSG00000169629,ENST00000302558,transcript,ENSG00000169629,7.261360037,9.191506982
AC112721.1,ENSG00000222022,ENST00000409162,transcript,ENSG00000222022,7.26276209,15.06082701
TCEAL7,ENSG00000182916,ENST00000332431,transcript,ENSG00000182916,7.272443344,52.59430667
GTF2IRD2,ENSG00000196275,ENST00000405086,transcript,ENSG00000196275,7.279235158,10.68586167
SPHAR,ENSG00000213029,ENST00000366688,transcript,ENSG00000213029,7.281926786,31.98656085
RP11-160N1.10,ENSG00000204814,ENST00000377548,transcript,ENSG00000204814,7.290982072,15.93921122
G0S2,ENSG00000123689,ENST00000367029,transcript,ENSG00000123689,7.29197962,29.55549838
DMRTA2,ENSG00000142700,ENST00000404795,transcript,ENSG00000142700,7.299218981,13.70162061
DLEU1,ENSG00000176124,ENST00000378180,transcript,ENSG00000176124,7.322933142,34.15302015
EIF3C,ENSG00000184110,ENST00000331666,transcript,ENSG00000184110,7.337185311,7.989501067
TSPY2,ENSG00000168757,ENST00000320701,transcript,ENSG00000168757,7.340085153,8.488962227
GAGE1,ENSG00000205777,ENST00000381700,transcript,ENSG00000205777,7.357711366,12.51923846
MLLT11,ENSG00000213190,ENST00000368921,transcript,ENSG00000213190,7.36883984,86.10935556
SSX4B,ENSG00000198946,ENST00000376884,transcript,ENSG00000198946,7.376170756,9.248297486
C17orf51,ENSG00000212719,ENST00000391411,transcript,ENSG00000212719,7.381312745,20.12833382
RP5-850E9.3,ENSG00000270299,ENST00000488788,transcript,ENSG00000270299,7.384192867,29.97425079
RP11-362K2.2,ENSG00000258231,ENST00000546977,transcript,ENSG00000258231,7.394253364,23.84584216
