,gene_name,exon_coverage,CDS_coverage,Transcript type,transcript_id_y,Gene stable ID
313,SPACA5,2.196690303,2.493441815,protein_coding,ENST00000376940,ENSG00000171489
314,SPACA5,2.196690303,2.493441815,protein_coding,ENST00000304355,ENSG00000171489
315,SPACA5,2.196690303,2.493441815,protein_coding,ENST00000597249,ENSG00000268260
316,SPACA5,2.196690303,2.493441815,protein_coding,ENST00000593552,ENSG00000268260
317,AGAP8,1.575284893,2.525914642,protein_coding,ENST00000602930,ENSG00000174194
318,AGAP8,1.575284893,2.525914642,protein_coding,ENST00000425119,ENSG00000174194
319,AGAP8,1.575284893,2.525914642,protein_coding,ENST00000479304,ENSG00000174194
320,AGAP8,1.575284893,2.525914642,processed_transcript,ENST00000470172,ENSG00000174194
321,AGAP8,1.575284893,2.525914642,processed_transcript,ENST00000484805,ENSG00000174194
322,AGAP8,1.575284893,2.525914642,processed_transcript,ENST00000482521,ENSG00000174194
323,RPS17,1.855241182,2.592142093,protein_coding,ENST00000330339,ENSG00000184779
324,RPS17,1.855241182,2.592142093,retained_intron,ENST00000560151,ENSG00000184779
325,RPS17,1.855241182,2.592142093,protein_coding,ENST00000559187,ENSG00000184779
326,RPS17,1.855241182,2.592142093,protein_coding,ENST00000560826,ENSG00000184779
327,RPS17,1.855241182,2.592142093,nonsense_mediated_decay,ENST00000560977,ENSG00000184779
328,RPS17,1.855241182,2.592142093,retained_intron,ENST00000559636,ENSG00000184779
329,RPS17,1.855241182,2.592142093,retained_intron,ENST00000560084,ENSG00000184779
330,RPS17,1.855241182,2.592142093,retained_intron,ENST00000560652,ENSG00000184779
331,RPS17,1.855241182,2.592142093,retained_intron,ENST00000559854,ENSG00000184779
332,RPS17,1.855241182,2.592142093,retained_intron,ENST00000560024,ENSG00000184779
333,BHLHA9,2.074926398,2.610755108,protein_coding,ENST00000391429,ENSG00000205899
334,POTEB2,2.649557154,2.699262967,nonsense_mediated_decay,ENST00000438063,ENSG00000230031
335,POTEB2,2.649557154,2.699262967,protein_coding,ENST00000454856,ENSG00000230031
336,RIMBP3B,2.356207336,2.770545984,protein_coding,ENST00000434111,ENSG00000196934
337,RGPD1,2.550871999,2.772439116,protein_coding,ENST00000559485,ENSG00000187627
338,RGPD1,2.550871999,2.772439116,nonsense_mediated_decay,ENST00000428128,ENSG00000187627
339,RGPD1,2.550871999,2.772439116,protein_coding,ENST00000409776,ENSG00000187627
340,RGPD1,2.550871999,2.772439116,protein_coding,ENST00000398193,ENSG00000187627
341,GOLGA8G,2.493286681,2.795471455,retained_intron,ENST00000382949,ENSG00000183629
342,GOLGA8G,2.493286681,2.795471455,retained_intron,ENST00000562627,ENSG00000183629
343,GOLGA8G,2.493286681,2.795471455,retained_intron,ENST00000524859,ENSG00000183629
344,GOLGA8G,2.493286681,2.795471455,retained_intron,ENST00000569308,ENSG00000183629
345,GOLGA8G,2.493286681,2.795471455,protein_coding,ENST00000525590,ENSG00000183629
346,GOLGA8G,2.493286681,2.795471455,retained_intron,ENST00000561497,ENSG00000183629
347,GOLGA8G,2.493286681,2.795471455,retained_intron,ENST00000570018,ENSG00000183629
348,GOLGA8G,2.493286681,2.795471455,retained_intron,ENST00000568534,ENSG00000183629
349,GOLGA8G,2.493286681,2.795471455,protein_coding,ENST00000329523,ENSG00000183629
350,GOLGA8G,2.493286681,2.795471455,retained_intron,ENST00000574105,ENSG00000262872
351,GOLGA8G,2.493286681,2.795471455,retained_intron,ENST00000574802,ENSG00000262872
352,GOLGA8G,2.493286681,2.795471455,retained_intron,ENST00000575075,ENSG00000262872
353,GOLGA8G,2.493286681,2.795471455,protein_coding,ENST00000576467,ENSG00000262872
354,GOLGA8G,2.493286681,2.795471455,retained_intron,ENST00000571511,ENSG00000262872
355,GOLGA8G,2.493286681,2.795471455,retained_intron,ENST00000571166,ENSG00000262872
356,GOLGA8G,2.493286681,2.795471455,retained_intron,ENST00000573904,ENSG00000262872
357,RP13-996F3.5,2.90184591,2.838084896,,,
358,ZBED3,2.457882017,2.899531617,protein_coding,ENST00000255198,ENSG00000132846
359,ZBED3,2.457882017,2.899531617,protein_coding,ENST00000511587,ENSG00000132846
360,ZBED3,2.457882017,2.899531617,processed_transcript,ENST00000505685,ENSG00000132846
361,SPDYE2,2.842280875,2.940579062,protein_coding,ENST00000507918,ENSG00000205238
362,SPDYE2,2.842280875,2.940579062,protein_coding,ENST00000341656,ENSG00000205238
363,SPDYE2,2.842280875,2.940579062,protein_coding,ENST00000432940,ENSG00000205238
364,PABPC1L2A,1.445565468,2.944823967,protein_coding,ENST00000373519,ENSG00000186288
365,PABPC1L2A,1.445565468,2.944823967,protein_coding,ENST00000453389,ENSG00000186288
366,PABPC1L2A,1.445565468,2.944823967,protein_coding,ENST00000599024,ENSG00000268574
367,PABPC1L2A,1.445565468,2.944823967,protein_coding,ENST00000601374,ENSG00000268574
368,MTRNR2L13,0.419518073,2.954208333,protein_coding,ENST00000604093,ENSG00000270394
369,SPATA31A1,2.13551003,2.957759838,protein_coding,ENST00000377647,ENSG00000204849
370,SPATA31A1,2.13551003,2.957759838,processed_transcript,ENST00000473440,ENSG00000204849
371,HRK,0.432990179,3.052803894,protein_coding,ENST00000257572,ENSG00000135116
372,HRK,0.432990179,3.052803894,processed_transcript,ENST00000552092,ENSG00000135116
373,HRK,0.432990179,3.052803894,protein_coding,ENST00000550505,ENSG00000135116
374,HRK,0.432990179,3.052803894,processed_transcript,ENST00000586941,ENSG00000135116
375,GAGE2C,2.441736574,3.058059059,protein_coding,ENST00000381708,ENSG00000236249
376,PLGLB1,2.496664349,3.067259434,protein_coding,ENST00000409310,ENSG00000183281
377,PLGLB1,2.496664349,3.067259434,nonsense_mediated_decay,ENST00000409801,ENSG00000183281
378,PLGLB1,2.496664349,3.067259434,nonsense_mediated_decay,ENST00000409795,ENSG00000183281
379,PLGLB1,2.496664349,3.067259434,processed_transcript,ENST00000478636,ENSG00000183281
380,PLGLB1,2.496664349,3.067259434,protein_coding,ENST00000355705,ENSG00000183281
381,PLGLB1,2.496664349,3.067259434,processed_transcript,ENST00000494194,ENSG00000183281
382,PLGLB1,2.496664349,3.067259434,processed_transcript,ENST00000467745,ENSG00000183281
383,GAGE12H,2.5136106,3.142191005,protein_coding,ENST00000381722,ENSG00000224902
384,GAGE12H,2.5136106,3.142191005,protein_coding,ENST00000596395,ENSG00000271354
385,EIF3CL,3.19012446,3.193445477,protein_coding,ENST00000380876,ENSG00000205609
386,EIF3CL,3.19012446,3.193445477,protein_coding,ENST00000398944,ENSG00000205609
387,EIF3CL,3.19012446,3.193445477,protein_coding,ENST00000398943,ENSG00000205609
388,AC139426.2,1.867202917,3.23360071,protein_coding,ENST00000435655,ENSG00000233812
389,FAM229A,2.641158541,3.236362668,protein_coding,ENST00000432622,ENSG00000225828
390,FAM229A,2.641158541,3.236362668,retained_intron,ENST00000416512,ENSG00000225828
391,FAM229A,2.641158541,3.236362668,protein_coding,ENST00000428500,ENSG00000225828
392,FAM229A,2.641158541,3.236362668,processed_transcript,ENST00000415596,ENSG00000225828
393,SPATA31A3,5.386175561,3.320850209,protein_coding,ENST00000356699,ENSG00000147926
394,SPATA31A3,5.386175561,3.320850209,processed_transcript,ENST00000463536,ENSG00000147926
395,RP11-15E18.4,2.025939138,3.37205985,protein_coding,ENST00000592917,ENSG00000267772
396,PABPC1L2B,1.507945454,3.432177667,protein_coding,ENST00000373521,ENSG00000184388
397,PABPC1L2B,1.507945454,3.432177667,protein_coding,ENST00000538388,ENSG00000184388
398,PABPC1L2B,1.507945454,3.432177667,protein_coding,ENST00000600221,ENSG00000267891
399,PABPC1L2B,1.507945454,3.432177667,protein_coding,ENST00000599154,ENSG00000267891
400,GAGE2D,2.784326583,3.435209378,protein_coding,ENST00000404720,ENSG00000240257
401,NPIPB3,2.987088188,3.463906434,protein_coding,ENST00000504841,ENSG00000169246
402,NPIPB3,2.987088188,3.463906434,protein_coding,ENST00000419180,ENSG00000169246
403,NPIPB3,2.987088188,3.463906434,retained_intron,ENST00000542953,ENSG00000169246
404,NPIPB3,2.987088188,3.463906434,processed_transcript,ENST00000519305,ENSG00000169246
405,NPIPB3,2.987088188,3.463906434,protein_coding,ENST00000521589,ENSG00000169246
406,NPIPB3,2.987088188,3.463906434,protein_coding,ENST00000534903,ENSG00000169246
407,NPIPB3,2.987088188,3.463906434,processed_transcript,ENST00000538439,ENSG00000169246
408,NPIPB3,2.987088188,3.463906434,processed_transcript,ENST00000545358,ENSG00000169246
409,NPIPB3,2.987088188,3.463906434,processed_transcript,ENST00000535190,ENSG00000169246
410,NPIPB3,2.987088188,3.463906434,processed_transcript,ENST00000537983,ENSG00000169246
411,NPIPB3,2.987088188,3.463906434,retained_intron,ENST00000543368,ENSG00000169246
412,NPIPB3,2.987088188,3.463906434,processed_transcript,ENST00000544154,ENSG00000169246
413,NPIPB3,2.987088188,3.463906434,protein_coding,ENST00000448012,ENSG00000169246
414,NPIPB3,2.987088188,3.463906434,protein_coding,ENST00000458643,ENSG00000169246
415,NPIPB3,2.987088188,3.463906434,protein_coding,ENST00000542817,ENSG00000169246
416,hsa-mir-150,5.509263161,3.506608797,protein_coding,ENST00000602157,ENSG00000268000
417,AMY1A,2.279559624,3.538557109,protein_coding,ENST00000430659,ENSG00000237763
418,AMY1A,2.279559624,3.538557109,protein_coding,ENST00000370083,ENSG00000237763
419,AMY1A,2.279559624,3.538557109,protein_coding,ENST00000422549,ENSG00000237763
420,AMY1A,2.279559624,3.538557109,retained_intron,ENST00000461518,ENSG00000237763
421,AMY1A,2.279559624,3.538557109,processed_transcript,ENST00000494409,ENSG00000237763
422,SSX4,2.813882976,3.550878891,protein_coding,ENST00000376886,ENSG00000204645
423,SSX4,2.813882976,3.550878891,protein_coding,ENST00000375517,ENSG00000204645
424,SSX4,2.813882976,3.550878891,protein_coding,ENST00000595689,ENSG00000268009
425,SSX4,2.813882976,3.550878891,protein_coding,ENST00000595235,ENSG00000269791
426,ARL17B,2.56101605,3.551368826,protein_coding,ENST00000570618,ENSG00000228696
427,ARL17B,2.56101605,3.551368826,protein_coding,ENST00000434041,ENSG00000228696
428,ARL17B,2.56101605,3.551368826,nonsense_mediated_decay,ENST00000572991,ENSG00000228696
429,ARL17B,2.56101605,3.551368826,protein_coding,ENST00000575698,ENSG00000228696
430,ARL17B,2.56101605,3.551368826,protein_coding,ENST00000575960,ENSG00000228696
431,ARL17B,2.56101605,3.551368826,protein_coding,ENST00000571246,ENSG00000228696
432,ARL17B,2.56101605,3.551368826,protein_coding,ENST00000450673,ENSG00000228696
433,MAGEA9B,0.856524298,3.721500608,protein_coding,ENST00000243314,ENSG00000123584
434,MAGEA9B,0.856524298,3.721500608,protein_coding,ENST00000595910,ENSG00000268337
435,ZNF140,3.15558923,3.722419154,protein_coding,ENST00000355557,ENSG00000196387
436,ZNF140,3.15558923,3.722419154,protein_coding,ENST00000356456,ENSG00000196387
437,ZNF140,3.15558923,3.722419154,protein_coding,ENST00000412146,ENSG00000196387
438,ZNF140,3.15558923,3.722419154,protein_coding,ENST00000544426,ENSG00000196387
439,ZNF140,3.15558923,3.722419154,protein_coding,ENST00000440984,ENSG00000196387
440,ZNF140,3.15558923,3.722419154,protein_coding,ENST00000319849,ENSG00000196387
441,ZNF140,3.15558923,3.722419154,protein_coding,ENST00000440550,ENSG00000196387
442,ZNF140,3.15558923,3.722419154,nonsense_mediated_decay,ENST00000392041,ENSG00000196387
443,ZNF140,3.15558923,3.722419154,nonsense_mediated_decay,ENST00000536790,ENSG00000196387
444,ZNF140,3.15558923,3.722419154,protein_coding,ENST00000429434,ENSG00000196387
445,AGAP10,2.305053945,3.751569264,protein_coding,ENST00000452145,ENSG00000204172
446,AGAP10,2.305053945,3.751569264,protein_coding,ENST00000413193,ENSG00000204172
447,AGAP10,2.305053945,3.751569264,protein_coding,ENST00000355232,ENSG00000204172
448,TBC1D3C,3.455627447,3.770795957,protein_coding,ENST00000336331,ENSG00000234972
449,TBC1D3C,3.455627447,3.770795957,retained_intron,ENST00000398688,ENSG00000234972
450,TBC1D3C,3.455627447,3.770795957,protein_coding,ENST00000457979,ENSG00000234972
451,TBC1D3C,3.455627447,3.770795957,protein_coding,ENST00000591555,ENSG00000234972
452,TBC1D3C,3.455627447,3.770795957,retained_intron,ENST00000585570,ENSG00000234972
453,TBC1D3C,3.455627447,3.770795957,processed_transcript,ENST00000588590,ENSG00000234972
454,TBC1D3C,3.455627447,3.770795957,protein_coding,ENST00000308078,ENSG00000234972
455,TBC1D3C,3.455627447,3.770795957,protein_coding,ENST00000451448,ENSG00000234972
456,ANXA8L1,1.062758432,3.868814023,protein_coding,ENST00000358140,ENSG00000150165
457,ANXA8L1,1.062758432,3.868814023,protein_coding,ENST00000359178,ENSG00000150165
458,ANXA8L1,1.062758432,3.868814023,protein_coding,ENST00000414655,ENSG00000150165
459,ANXA8L1,1.062758432,3.868814023,protein_coding,ENST00000545298,ENSG00000150165
460,CBWD3,3.630126605,4.019638322,protein_coding,ENST00000578449,ENSG00000265880
461,CBWD3,3.630126605,4.019638322,nonsense_mediated_decay,ENST00000579515,ENSG00000265880
462,CBWD3,3.630126605,4.019638322,nonsense_mediated_decay,ENST00000577357,ENSG00000265880
463,CBWD3,3.630126605,4.019638322,protein_coding,ENST00000584355,ENSG00000265880
464,CBWD3,3.630126605,4.019638322,retained_intron,ENST00000584211,ENSG00000265880
465,CBWD3,3.630126605,4.019638322,protein_coding,ENST00000360171,ENSG00000196873
466,CBWD3,3.630126605,4.019638322,nonsense_mediated_decay,ENST00000377349,ENSG00000196873
467,CBWD3,3.630126605,4.019638322,nonsense_mediated_decay,ENST00000377344,ENSG00000196873
468,CBWD3,3.630126605,4.019638322,protein_coding,ENST00000478048,ENSG00000196873
469,CBWD3,3.630126605,4.019638322,retained_intron,ENST00000469687,ENSG00000196873
470,CBWD3,3.630126605,4.019638322,protein_coding,ENST00000377342,ENSG00000196873
471,GATSL2,2.933355658,4.111161288,protein_coding,ENST00000426327,ENSG00000198750
472,GATSL2,2.933355658,4.111161288,retained_intron,ENST00000332301,ENSG00000198750
473,GOLGA8N,3.303854815,4.349598354,retained_intron,ENST00000567075,ENSG00000232653
474,GOLGA8N,3.303854815,4.349598354,protein_coding,ENST00000569659,ENSG00000232653
475,GOLGA8N,3.303854815,4.349598354,retained_intron,ENST00000569536,ENSG00000232653
476,GOLGA8N,3.303854815,4.349598354,processed_transcript,ENST00000605665,ENSG00000232653
477,GOLGA8N,3.303854815,4.349598354,protein_coding,ENST00000448387,ENSG00000232653
478,GOLGA8N,3.303854815,4.349598354,protein_coding,ENST00000426622,ENSG00000232653
479,RP13-996F3.4,3.722046443,4.550861019,,,
480,SFT2D3,1.145231133,4.629174419,protein_coding,ENST00000310981,ENSG00000173349
481,TSPY1,4.27758618,4.758756172,protein_coding,ENST00000451548,ENSG00000258992
482,TSPY1,4.27758618,4.758756172,protein_coding,ENST00000423647,ENSG00000258992
483,SERF1B,1.469141393,4.762593402,protein_coding,ENST00000380751,ENSG00000205572
484,SERF1B,1.469141393,4.762593402,protein_coding,ENST00000380750,ENSG00000205572
485,SERF1B,1.469141393,4.762593402,protein_coding,ENST00000503931,ENSG00000205572
486,SERF1B,1.469141393,4.762593402,protein_coding,ENST00000506542,ENSG00000205572
487,SERF1B,1.469141393,4.762593402,protein_coding,ENST00000515588,ENSG00000205572
488,SERF1B,1.469141393,4.762593402,processed_transcript,ENST00000507177,ENSG00000205572
489,SERF1B,1.469141393,4.762593402,processed_transcript,ENST00000514285,ENSG00000205572
490,SERF1B,1.469141393,4.762593402,retained_intron,ENST00000513144,ENSG00000205572
491,SERF1B,1.469141393,4.762593402,protein_coding,ENST00000576191,ENSG00000262305
492,SERF1B,1.469141393,4.762593402,protein_coding,ENST00000572408,ENSG00000262305
493,SERF1B,1.469141393,4.762593402,protein_coding,ENST00000573686,ENSG00000262305
494,SERF1B,1.469141393,4.762593402,protein_coding,ENST00000572521,ENSG00000262305
495,SERF1B,1.469141393,4.762593402,protein_coding,ENST00000573393,ENSG00000262305
496,SERF1B,1.469141393,4.762593402,protein_coding,ENST00000573188,ENSG00000262305
497,SERF1B,1.469141393,4.762593402,protein_coding,ENST00000573668,ENSG00000262305
498,SERF1B,1.469141393,4.762593402,protein_coding,ENST00000570647,ENSG00000262305
499,AC127496.1,1.3320698,4.785193419,protein_coding,ENST00000321930,ENSG00000175911
500,MRC1,4.92789703,4.792003906,protein_coding,ENST00000569591,ENSG00000260314
501,MRC1,4.92789703,4.792003906,protein_coding,ENST00000239761,ENSG00000120586
502,AC097381.1,5.1053669,4.857559006,protein_coding,ENST00000429019,ENSG00000228919
503,POTED,4.290539745,4.876164553,protein_coding,ENST00000299443,ENSG00000166351
504,TMEM88B,4.922143351,4.920911741,protein_coding,ENST00000378821,ENSG00000205116
505,AL109927.1,5.074947368,5.001164881,protein_coding,ENST00000601459,ENSG00000268552
506,USP17L18,5.016569272,5.024462006,protein_coding,ENST00000504209,ENSG00000250844
507,PRR18,2.206227162,5.114676563,protein_coding,ENST00000529616,ENSG00000176381
508,PRR18,2.206227162,5.114676563,protein_coding,ENST00000322583,ENSG00000176381
509,AC012493.2,5.144545545,5.168314,protein_coding,ENST00000595083,ENSG00000269383
510,NXF2,3.17039974,5.206065428,protein_coding,ENST00000372763,ENSG00000185554
511,NXF2,3.17039974,5.206065428,protein_coding,ENST00000372758,ENSG00000185554
512,NXF2,3.17039974,5.206065428,protein_coding,ENST00000372757,ENSG00000185554
513,NXF2,3.17039974,5.206065428,processed_transcript,ENST00000472029,ENSG00000185554
514,NXF2,3.17039974,5.206065428,protein_coding,ENST00000395088,ENSG00000185554
515,NXF2,3.17039974,5.206065428,protein_coding,ENST00000330252,ENSG00000185554
516,NXF2,3.17039974,5.206065428,protein_coding,ENST00000604790,ENSG00000269405
517,NXF2,3.17039974,5.206065428,protein_coding,ENST00000600904,ENSG00000269405
518,NXF2,3.17039974,5.206065428,protein_coding,ENST00000604395,ENSG00000269437
519,NXF2,3.17039974,5.206065428,protein_coding,ENST00000602195,ENSG00000269437
520,CITED4,2.452918101,5.253549746,protein_coding,ENST00000372638,ENSG00000179862
521,SMN2,3.84485069,5.325848698,protein_coding,ENST00000380743,ENSG00000205571
522,SMN2,3.84485069,5.325848698,protein_coding,ENST00000511812,ENSG00000205571
523,SMN2,3.84485069,5.325848698,nonsense_mediated_decay,ENST00000506734,ENSG00000205571
524,SMN2,3.84485069,5.325848698,protein_coding,ENST00000380742,ENSG00000205571
525,SMN2,3.84485069,5.325848698,retained_intron,ENST00000503678,ENSG00000205571
526,SMN2,3.84485069,5.325848698,nonsense_mediated_decay,ENST00000511873,ENSG00000205571
527,SMN2,3.84485069,5.325848698,retained_intron,ENST00000509805,ENSG00000205571
528,SMN2,3.84485069,5.325848698,retained_intron,ENST00000505346,ENSG00000205571
529,SMN2,3.84485069,5.325848698,retained_intron,ENST00000514914,ENSG00000205571
530,SMN2,3.84485069,5.325848698,retained_intron,ENST00000508258,ENSG00000205571
531,SMN2,3.84485069,5.325848698,nonsense_mediated_decay,ENST00000507458,ENSG00000205571
532,SMN2,3.84485069,5.325848698,protein_coding,ENST00000380741,ENSG00000205571
